,SYMBOL,DATE,CALENDARYEAR,PERIOD,CURRENTRATIO,QUICKRATIO,CASHRATIO,DAYSOFSALESOUTSTANDING,DAYSOFINVENTORYOUTSTANDING,OPERATINGCYCLE,DAYSOFPAYABLESOUTSTANDING,CASHCONVERSIONCYCLE,GROSSPROFITMARGIN,OPERATINGPROFITMARGIN,PRETAXPROFITMARGIN,NETPROFITMARGIN,EFFECTIVETAXRATE,RETURNONASSETS,RETURNONEQUITY,RETURNONCAPITALEMPLOYED,NETINCOMEPEREBT,EBTPEREBIT,EBITPERREVENUE,DEBTRATIO,DEBTEQUITYRATIO,LONGTERMDEBTTOCAPITALIZATION,TOTALDEBTTOCAPITALIZATION,INTERESTCOVERAGE,CASHFLOWTODEBTRATIO,COMPANYEQUITYMULTIPLIER,RECEIVABLESTURNOVER,PAYABLESTURNOVER,INVENTORYTURNOVER,FIXEDASSETTURNOVER,ASSETTURNOVER,OPERATINGCASHFLOWPERSHARE,FREECASHFLOWPERSHARE,CASHPERSHARE,PAYOUTRATIO,OPERATINGCASHFLOWSALESRATIO,FREECASHFLOWOPERATINGCASHFLOWRATIO,CASHFLOWCOVERAGERATIOS,SHORTTERMCOVERAGERATIOS,CAPITALEXPENDITURECOVERAGERATIO,DIVIDENDPAIDANDCAPEXCOVERAGERATIO,DIVIDENDPAYOUTRATIO,PRICEBOOKVALUERATIO,PRICETOBOOKRATIO,PRICETOSALESRATIO,PRICEEARNINGSRATIO,PRICETOFREECASHFLOWSRATIO,PRICETOOPERATINGCASHFLOWSRATIO,PRICECASHFLOWRATIO,PRICEEARNINGSTOGROWTHRATIO,PRICESALESRATIO,DIVIDENDYIELD,ENTERPRISEVALUEMULTIPLE,PRICEFAIRVALUE
10,AAPL,2021-06-26,2021,Q3,1.0618909738849602,0.8872431649869147,0.31599754997494295,37.47476484023872,10.091600077957514,47.566364918196236,78.7546287273436,-31.188263809147365,0.4329272785323084,0.296264459562345,0.2992484711545546,0.2670137780288332,0.10771882309491568,0.06592287169536745,0.3382700684505289,0.10863359239213638,0.8922811769050844,1.010072121362845,0.296264459562345,0.36924266310938636,1.8946950840074672,0.6219535146325398,0.6545404711104901,36.2796992481203,0.17319834798958872,5.131300560049782,2.4016161377845937,1.142789972530872,8.918308227114716,2.1088696102550823,0.24688940092165898,1.2684785251348352,1.1426168794959233,3.7100621544855787,0.17324319352465048,0.2590318540167498,0.9007774722669953,0.17319834798958872,1.3151692748924497,-10.078356426182513,12.600955794504182,0.17324319352465048,34.43583655584941,34.43583655584941,27.181958074145935,25.449958308153974,116.49574095100257,104.93673906371481,104.93673906371481,-3.5884441214497165,27.181958074145935,0.0017018023313337281,85.36525609503673,34.43583655584941
11,AAPL,2021-03-27,2021,Q2,1.1417493067631714,0.9669596277670724,0.36157353010292803,33.18940882300411,9.119697116784778,42.309105939788886,70.11804679157363,-27.808940851784747,0.4250647437042329,0.30700794784783,0.3126786033220218,0.2637747812109305,0.1564028417407447,0.07008583512774426,0.3415825840585157,0.11917772009723841,0.8435971582592553,1.0184707122859324,0.30700794784783,0.36079523546823744,1.7584347624967476,0.6109661455404342,0.6374755663625454,41.049253731343285,0.19713921657281433,4.873774899534534,2.711708439278363,1.283549729608493,9.868748802452577,2.369007007801137,0.26570332010511394,1.431404444068801,1.2959698632092826,4.168329008260733,0.14587388912399493,0.26769289158778353,0.9053834285476002,0.19713921657281433,1.8442667076828425,-10.568973115910092,20.357385398981325,0.14587388912399493,29.354546618289046,29.354546618289046,22.667985644311486,21.48422371942446,93.52840944915255,84.6790720136775,84.6790720136775,-1.2594200111386746,22.667985644311486,0.0016974535713862732,69.76461471815182,29.354546618289046
12,AAPL,2020-12-26,2021,Q1,1.16300270929083,1.0221799603039838,0.2717592278143796,47.34249230520733,6.669100445530539,54.01159275073787,85.62143314806812,-31.609840397330252,0.39777815665969724,0.30091799100853384,0.30132179937005893,0.25803354301456405,0.14366121683194855,0.0812164246131946,0.43420814206330033,0.1513629162209373,0.8563387831680515,1.0013419216317767,0.30091799100853384,0.3164573765583781,1.6918790770717564,0.599867073502311,0.628512287748153,52.56112852664577,0.345965388288425,5.346309495047112,1.9010406004776528,1.0511386774425961,13.495073396340237,2.937785042047821,0.3147514220994538,2.288912171210607,2.0822410518638814,4.5364901185518685,0.12564771344114067,0.347840522617755,0.9097077109614838,0.345965388288425,3.03737658674189,-11.075142857142858,343.0353982300885,0.12564771344114067,33.748001546720225,33.748001546720225,20.055166094724466,19.430774251695357,63.37882920993676,57.6562096439904,57.6562096439904,0.14977888485681837,20.055166094724466,0.0016166071384182974,63.83869211132597,33.748001546720225
13,AAPL,2020-09-26,2020,Q4,1.3636044481554577,1.2181949294064065,0.36071049035979963,52.08893628860243,9.135194581219226,61.22413086982166,95.144592466695,-33.920461596873345,0.3816037590033695,0.2283687285542057,0.23031623852360197,0.19587931620761073,0.1495201664317831,0.039127723163562715,0.19395766693705138,0.06762137521968366,0.8504798335682169,1.008527918781726,0.2283687285542057,0.34714469199229364,1.720809929750991,0.6016060388034584,0.6324623822247223,23.30441640378549,0.18300188551709418,4.957039440456695,1.727814127386834,0.9459286930206167,9.852006894853485,1.759723657727248,0.19975423603220865,1.2062642729449626,1.1016775960916474,5.331516901945652,0.27704568768247456,0.3180314692880769,0.9132970451010887,0.18300188551709418,1.4943714140460456,-11.533632286995516,11.914302258251302,0.27704568768247456,29.312199423927517,29.312199423927517,29.602612107947696,37.78169727294248,101.91729449553002,93.08076390746501,93.08076390746501,2.72867813637918,29.602612107947696,0.001833200383250662,113.84389758883104,29.312199423927517
14,AAPL,2020-06-27,2020,Q3,1.4694496317589543,1.3124488554103106,0.35022765899410396,48.36642372455391,9.674908796108634,58.04133252066254,85.91406566680178,-27.872733146139232,0.3799949736114602,0.21933484124989527,0.22010555415933653,0.18853983412917819,0.14341173783968944,0.03545994252294041,0.15568191250933844,0.05896156306018214,0.8565882621603106,1.0035138644870523,0.21933484124989527,0.35520759806393065,1.5594892227663872,0.5654301689412613,0.609297046025783,18.781922525107603,0.14434498726967876,4.390359978971252,1.8607950116913483,1.0475583864118896,9.302413273001509,1.6724577577269033,0.18807666128869618,0.9432304102446498,0.8525073082820859,5.392662338701281,0.324891140140407,0.27261455977213706,0.9038166062319464,0.14434498726967876,0.8712717536813922,-10.396805111821086,7.781444285031085,0.32489114014040704,21.099282196397443,21.099282196397443,25.552455654184467,33.88203847240736,103.70585582211342,93.7310746555221,93.7310746555221,0.0,25.552455654184467,0.0023972225018647404,101.27111757369185,21.099282196397443
15,AAPL,2020-03-28,2020,Q2,1.4959622869273836,1.2979790621682936,0.4180698066476575,47.346732289540924,8.348218011852099,55.69495030139302,81.1810366413488,-25.486086339955776,0.3836194330595236,0.22041397287054346,0.2252499442662871,0.1929072419529093,0.14358583936048724,0.03510923845193508,0.1434364042078419,0.05730118677164231,0.8564141606395127,1.0219404030187504,0.22041397287054346,0.34178214731585516,1.3963277016257571,0.5318217908077678,0.5826948045037567,16.97886393659181,0.12155387326837554,4.0854319413452345,1.9008703589008051,1.1086332932358656,10.780743851229754,1.6248154030482878,0.18200062421972535,0.7632277325685805,0.656980193807437,5.392707645992604,0.30002666903724773,0.22826813917994274,0.8607918263090677,0.12155387326837554,0.6518289995592772,-7.18348623853211,8.745729303547963,0.3000266690372478,13.774416624290723,13.774416624290723,18.525176611733233,24.00788122855365,94.27985894222377,81.15533196303808,81.15533196303808,-0.4959004975078296,18.525176611733233,0.0031242518465187654,73.50800075196624,13.774416624290723
16,AAPL,2019-12-28,2020,Q1,1.5977819324399722,1.4399624122708274,0.38929728565695326,39.15464119626657,6.514434118935726,45.66907531520229,71.72873750044167,-26.059662185239375,0.38354806739345887,0.2784717759940753,0.2822727322231782,0.2421720994565395,0.14206343082027933,0.06528134156151466,0.24836090292747764,0.10722687947931912,0.8579365691797206,1.0136493409988658,0.2784717759940753,0.3179280014561767,1.2095475310227741,0.5097120076228444,0.5474186520273173,32.57197452229299,0.2817936689690836,3.804469960125543,2.2985780804085514,1.2547272283921882,13.815474737612888,2.4795171612972915,0.26956590667551333,1.7279571646010001,1.6086490722620859,6.068008443864608,0.1591563230796906,0.3323495137172045,0.9309542535063573,0.2817936689690836,2.0057841461811488,-14.483151400094922,21.310055865921786,0.15915632307969058,14.290900269180508,14.290900269180508,13.934791187009225,14.38521532649757,45.03779055932979,41.92812268973653,41.92812268973653,0.21865527296276305,13.934791187009225,0.002765970468070168,47.48985703716752,14.290900269180508
17,AAPL,2019-09-28,2019,Q4,1.540125617208044,1.3844473032028604,0.46202160464632325,64.37164272329794,9.301986054824175,73.67362877812211,104.74589070405518,-31.072261925933077,0.3796533416614616,0.2439881324172392,0.2518269831355403,0.2137101811367895,0.15136107149500838,0.04042940363232462,0.15124657413137654,0.06711827421197776,0.8486389285049917,1.032128,0.2439881324172392,0.3191784140188352,1.1940478295464592,0.5036177624180587,0.5442214219155312,19.290123456790123,0.1842716595555638,3.7410043320661304,1.3981311675836172,0.8592222510597802,9.67535314174379,1.7133072930600888,0.1891786503444446,1.1083741648503656,0.95378074165652,5.597929728521256,0.2542013736665205,0.3108994378513429,0.8605223505775992,0.1842716595555638,1.2259852216748768,-7.169607490097227,28.36182336182336,0.2542013736665205,10.860769362567412,10.860769362567412,15.346178920674578,17.95209151833991,57.36119173991712,49.36058754796585,49.36058754796585,0.47017382548033126,15.346178920674578,0.003539996626671991,55.41226856413529,10.860769362567412
18,AAPL,2019-06-29,2019,Q3,1.504648622135022,1.3498617675911888,0.5632970659056452,44.279953167685704,8.991423977130607,53.27137714481631,78.02840807575487,-24.757030930938555,0.37590365923916075,0.22055789923618727,0.22135702205950678,0.18666022412607555,0.15674586516665268,0.0311694115237448,0.10413038069171436,0.05103747822908379,0.8432541348333473,1.0036231884057971,0.22055789923618727,0.3364521364577224,1.12401509496558,0.468245567610479,0.5291935531106924,13.704387990762125,0.1073253518788393,3.340787509330679,2.032522474881015,1.1534260690365792,10.009538002980626,1.429721543203316,0.16698475355248743,0.6364545129744611,0.5270604749932887,5.175103754775323,0.36131023496614895,0.21624635284060287,0.8281196287383981,0.1073253518788393,0.4955284899071629,-5.818,7.143032535297729,0.36131023496614895,9.378573477647839,9.378573477647839,16.81167989295471,22.516419836718438,93.8791701286841,77.74318351323478,77.74318351323478,-1.9943114712522063,16.81167989295471,0.004011630596540771,66.4852996725841,9.378573477647839
19,AAPL,2019-03-30,2019,Q2,1.3153819903595956,1.1343471398711769,0.4051102674572367,40.76566405240024,12.144554346024202,52.91021839842444,75.6995634635575,-22.789345065133055,0.37612686374213566,0.2312333017323106,0.23774885805395157,0.19927604929759546,0.16182121365910243,0.033804291253165225,0.10921027772529757,0.05404349262365747,0.8381787863408976,1.0281774133432724,0.2312333017323106,0.32932941128310694,1.0639523899489893,0.4600659998673882,0.515492699894732,13.282178217821782,0.09904110805291663,3.2306631399962216,2.207740315092473,1.1889104227572842,7.410728910728911,1.4973158519589118,0.16963549494441488,0.5966426269519655,0.47025387504811117,4.283845923607066,0.2978116079923882,0.19227785917435147,0.7881667413715823,0.09904110805291663,0.4973471844487048,-4.720694033008887,10.328703703703704,0.2978116079923882,8.387365644813904,8.387365644813904,15.304430356976644,19.200037348845257,100.98800354413103,79.59538567099955,79.59538567099955,-0.4625463543130902,15.304430356976644,0.0038777477692028997,58.49459296019447,8.387365644813904
20,AAPL,2018-12-29,2019,Q1,1.3005550271049011,1.139680282223433,0.4134628704413435,39.47681176610129,8.587004342087646,48.06381610818894,76.25184108341782,-28.188024975228878,0.3799193452733958,0.27690665401494485,0.28354880797058474,0.23680464950776894,0.16485401154521878,0.05342249123004182,0.16934991348013437,0.08795340496390844,0.8351459884547813,1.0239869784973872,0.27690665401494485,0.30699536282608053,0.9731788416516812,0.44095485131424833,0.49320356630069384,26.231460674157304,0.23263313867340712,3.1700115359820855,2.27981936670182,1.1802993701036282,10.480954290296712,2.1292017072000404,0.2255973070676096,1.408942907458476,1.2318352471166556,4.56240946657601,0.17871274730778863,0.31656980192148026,0.8742974896965156,0.23263313867340712,1.2276344234395842,-7.955290611028316,125.30516431924883,0.1787127473077886,6.27629115461609,6.27629115461609,8.776236707389396,9.26527068369647,31.70878580672809,27.722911832146874,27.722911832146874,0.21425938456048085,8.776236707389396,0.004822113498050806,30.28620907221121,6.27629115461609
21,AAPL,2018-09-29,2018,Q4,1.1238426916297297,0.9865658104153475,0.22173258261598755,70.10413354531002,9.172506183017312,79.27663972832732,129.58367683429515,-50.30703710596782,0.38289348171701115,0.256248012718601,0.2610651828298887,0.22456279809220986,0.13982096096461846,0.03862191537357304,0.13182823597487564,0.0647675993233116,0.8601790390353815,1.0187988584191587,0.256248012718601,0.31303028231594776,1.0684666859548098,0.46661721806831874,0.5165501060325768,18.569124423963135,0.1705318693605164,3.4133013523477094,1.2838044698438615,0.6945319209848267,9.811931243680485,1.5228549293046678,0.1719871488139996,1.0164864173089367,0.8581534154630894,3.452034316139928,0.24991150442477877,0.31038155802861683,0.8442350048660554,0.1705318693605164,0.9409581646423751,-6.4199276553765205,39.92433537832311,0.24991150442477875,10.117004980447422,10.117004980447422,17.23381132972973,19.18595986973451,65.76912587307366,55.52459830149054,55.52459830149054,0.754647754876224,17.23381132972973,0.0032564373390956765,62.1331460703688,10.117004980447422
22,AAPL,2018-06-30,2018,Q3,1.3073248407643312,1.0992569002123143,0.3610584089985093,44.55139397352858,16.265984654731458,60.817378628260045,105.46857873584217,-44.65120010758213,0.38338496198254013,0.23677837228949591,0.2493945367502112,0.21625833098657654,0.1328666064438422,0.032987110427638265,0.10020965819624356,0.048386911133363256,0.8671333935561578,1.0532825880114176,0.23677837228949591,0.32818151358688646,0.9969638709340665,0.4579845999330432,0.4992398137216891,14.907801418439716,0.12642233856893542,3.0378428694464503,2.020138809875981,0.8533347190106264,5.533018867924528,1.3974079806910302,0.15253567470510915,0.7418836758349315,0.5745911600320104,3.634144428078761,0.3171282229360188,0.27199849807565946,0.7745030369961348,0.12642233856893542,0.8292124542124543,-4.4346495255586165,37.53367875647668,0.3171282229360188,7.862502109979208,7.862502109979208,16.967741575894113,19.61513054605435,80.54422556278406,62.38174731087797,62.38174731087797,-1.3534440076777503,16.967741575894113,0.004041882645025401,64.56868200824769,7.862502109979208
23,AAPL,2018-03-31,2018,Q2,1.4560344827586207,1.235423197492163,0.5044670846394984,32.986898277638744,18.283971894471694,51.270870172110435,81.87697202704494,-30.606101854934508,0.38310679294044525,0.2599735021345503,0.26445523987110914,0.22608240509020724,0.14510143493320138,0.037610679669770504,0.10893929601664591,0.057135256774341975,0.8548985650667986,1.0172392097646912,0.2599735021345503,0.33153561069055404,0.9602925645107899,0.44410269891342447,0.48987206394390437,20.068181818181817,0.12417925147734735,2.8964989990384464,2.7283559443056054,1.0992101658360292,4.9223440354998695,1.742936967243493,0.16635827832229486,0.7527547440464711,0.5517050467105961,4.375231473327606,0.2307914918246274,0.24747697793480217,0.7329147389292796,0.12417925147734735,0.7388416837581795,-3.7441227418955703,-17.779083431257344,0.23079149182462738,6.64555210990085,6.64555210990085,13.791556023357378,15.25058530965128,76.03700609613131,55.72864247191012,55.72864247191012,-0.5153646070158019,13.791556023357378,0.003783321871564034,49.372369484248374,6.64555210990085
